name,pointx_class,lat,lon,poi_class,Entertainment,Gambling,Sports
Renaissance Yoga & Well Being,4240293.0,51.46377379587046,-0.0390857655958536,Sports,0,0,1
Royal Casino Slots,4220277.0,51.544558066465946,-0.1752916100584569,Entertainment,1,0,0
Beauty Fit Clinic,4240293.0,51.46679862243622,-0.3703540443193321,Sports,0,0,1
Yellow Box,4240293.0,51.49389014410247,-0.2313517892473602,Sports,0,0,1
Anytime Fitness,4240293.0,51.54430663759271,-0.1758929616705812,Sports,0,0,1
In2win,4220280.0,51.47247976907004,-0.3853552823293075,Gambling,0,1,0
White Box,4240293.0,51.49388514964311,-0.2310206499966612,Sports,0,0,1
Black Box,4240293.0,51.49387247030208,-0.2307762429123571,Sports,0,0,1
1rebel,4240293.0,51.493665947063626,-0.225439724208928,Sports,0,0,1
Theatre Royal Drury Lane,4250315.0,51.5128735972196,-0.120365957555908,Entertainment,1,0,0
Cykl Haus,4240293.0,51.49233664184434,-0.2562984282431202,Sports,0,0,1
Jazzbourne,4250315.0,51.47582820005405,-0.0302165784261775,Entertainment,1,0,0
Banya No1,4240293.0,51.492811574965366,-0.2657071829576812,Sports,0,0,1
Ten Health & Fitness,4240293.0,51.50915540001471,-0.1974289566624968,Sports,0,0,1
Blackline Ems,4240293.0,51.513378165463536,-0.2278732476499502,Sports,0,0,1
Box 36,4240293.0,51.41294206777065,-0.1244963216484002,Sports,0,0,1
Bold,4250315.0,51.49529632543573,-0.1026921179256711,Entertainment,1,0,0
F45,4240293.0,51.55601584005897,-0.1484055403596015,Sports,0,0,1
Putney Box Fit Jiu Jitsu,4240293.0,51.46746162421478,-0.219488183923932,Sports,0,0,1
Umaa,4240293.0,51.345085754339294,-0.1045516126059455,Sports,0,0,1
F45,4240293.0,51.62066026218141,-0.2533110256183306,Sports,0,0,1
Brentford Football Club,4240302.0,51.49033831756758,-0.2883297777445117,Sports,0,0,1
Gametime Playtime,4220277.0,51.61589791129379,-0.241141049435332,Entertainment,1,0,0
Sherlock the Game Is Now,4220277.0,51.50317579229529,-0.219825555195058,Entertainment,1,0,0
Merkur Slots,4220277.0,51.50067653803818,-0.1134476689024383,Entertainment,1,0,0
F45,4240293.0,51.61159552595111,0.2088915527532455,Sports,0,0,1
Glam Shoreditch,4250312.0,51.52598523938215,-0.0853714867438157,Entertainment,1,0,0
Soho House Clubs,4250314.0,51.49288485127015,-0.2548859485249429,Entertainment,1,0,0
Game Nation,4220280.0,51.592412478203606,-0.0694272172694911,Gambling,0,1,0
Maggy's Slots,4220277.0,51.517668417869295,0.0128401102724196,Entertainment,1,0,0
Merkur Slots,4220277.0,51.52190790336224,0.0220220603643023,Entertainment,1,0,0
Monopoly Lifesized,4220277.0,51.52005930646614,-0.1333600167975248,Entertainment,1,0,0
Scd,4240293.0,51.36403561970557,-0.1940539785766496,Sports,0,0,1
Royal Naval Association,4250314.0,51.52402742519788,0.0279110930410736,Entertainment,1,0,0
East Side Jazz Club,4250314.0,51.56778502598921,0.0122824953967495,Entertainment,1,0,0
Leytonstone Ex Serviceman's Club,4250314.0,51.56778502598921,0.0122824953967495,Entertainment,1,0,0
The Chatsworth Studio,4240293.0,51.35818056450578,-0.2163029990450986,Sports,0,0,1
My Gym Studio,4240293.0,51.58777883596236,-0.2000813911364896,Sports,0,0,1
Evolution,4240293.0,51.46665528039937,-0.2671021859873813,Sports,0,0,1
9round,4240293.0,51.52530037590314,-0.0825314419322544,Sports,0,0,1
9round,4240293.0,51.48980048059761,-0.1896361427603465,Sports,0,0,1
9round,4240293.0,51.50786781281887,-0.0663455494973116,Sports,0,0,1
Tribe,4240293.0,51.658039701273616,-0.2013485214869187,Sports,0,0,1
Finsbury Park Picture House,4250308.0,51.56466590161969,-0.1072220086046525,Entertainment,1,0,0
Kofit,4240293.0,51.60222555809272,-0.1932691747395477,Sports,0,0,1
313 Fitness,4240293.0,51.54946293835152,0.0447640221799172,Sports,0,0,1
Game Nation,4220277.0,51.53597527671303,0.0353779348044165,Entertainment,1,0,0
Jenningsbet,4220279.0,51.52748602516966,0.0565237142498889,Gambling,0,1,0
Reels,4220277.0,51.419616831008206,-0.0791048311288826,Entertainment,1,0,0
Drop Gym,4240293.0,51.55063887168297,-0.1916789252162219,Sports,0,0,1
Star Sports,4220279.0,51.55698054706156,-0.2147134565991946,Gambling,0,1,0
Bio Synergy,4240293.0,51.55296752114938,-0.1893219324428489,Sports,0,0,1
Roar,4240293.0,51.510371848447086,-0.0830286306746395,Sports,0,0,1
Lit,4250312.0,51.464393235109576,-0.1298910818245773,Entertainment,1,0,0
Eat Lift Lose,4240293.0,51.58153054283624,0.0214201696997107,Sports,0,0,1
Fitness VIP,4240293.0,51.54597524945874,-0.1623846177852557,Sports,0,0,1
The Toning Ground,4240293.0,51.60031123962036,0.0196116104481703,Sports,0,0,1
Royal Naval Association,4250314.0,51.54773329153685,0.1632614038550492,Entertainment,1,0,0
Fresh Image Training,4240293.0,51.429416550147735,-0.4956108806813978,Sports,0,0,1
Hex,4240293.0,51.466795705802575,-0.1282350558601706,Sports,0,0,1
Escape Hunt,4220277.0,51.409134236031264,-0.3042474244594726,Entertainment,1,0,0
Game Nation,4220280.0,51.59180179910284,-0.1053434953773653,Gambling,0,1,0
Fitness Hub,4240293.0,51.5668164274417,0.0100320468922415,Sports,0,0,1
Yoga On the Green,4240293.0,51.60929963021387,0.0224658041488644,Sports,0,0,1
Merkur Slots,4220277.0,51.5622542713064,-0.0739654743658968,Entertainment,1,0,0
The Fit Factory,4240293.0,51.6490307723935,-0.1476968246982556,Sports,0,0,1
Royal Naval Association,4250314.0,51.31736136804176,-0.5613280110873441,Entertainment,1,0,0
9round,4240293.0,51.54780683092967,-0.0079407404633181,Sports,0,0,1
Bemore,4240293.0,51.37140321014812,-0.2271968081807116,Sports,0,0,1
Crossfit Blackheath,4240293.0,51.4559644555555,0.0126002263979857,Sports,0,0,1
The Core Studio,4240293.0,51.4759869168041,0.0248161734400433,Sports,0,0,1
Fortitude Fitness,4240293.0,51.507257758511656,-0.0264836064349134,Sports,0,0,1
Fortitude Fitness,4240293.0,51.507626189211685,-0.0264676856497569,Sports,0,0,1
Mjs Fitness & Therapy,4240293.0,51.52000570844459,0.2006681384686501,Sports,0,0,1
Cafe Play,4220277.0,51.375385951069134,-0.1008863834679729,Entertainment,1,0,0
Revolution Personal Training Studios,4240293.0,51.51748487707488,-0.1269936599384639,Sports,0,0,1
Jenningsbet,4220279.0,51.341665105880935,-0.0147812840144376,Gambling,0,1,0
Box Clever,4240293.0,51.50813361052962,-0.1953077359035818,Sports,0,0,1
Palace Gate Casino,4220280.0,51.5012860525145,-0.1845415951036894,Gambling,0,1,0
The Lane,4240293.0,51.45313274855605,-0.0079916722854913,Sports,0,0,1
Karve,4240293.0,51.499829237245045,-0.197364716609466,Sports,0,0,1
Energie Fitness Clubs,4240293.0,51.45998002372573,0.0491271260551984,Sports,0,0,1
Rialto Casino & Bar,4220280.0,51.510560077621896,-0.132033387179546,Gambling,0,1,0
Game Nation,4220277.0,51.5383700042168,0.0798273908958264,Entertainment,1,0,0
Body & Balance,4240293.0,51.364501452245214,-0.1179573688205863,Sports,0,0,1
Roar,4240293.0,51.50000410796184,-0.197040846170288,Sports,0,0,1
Routine,4240293.0,51.45854310573572,0.1322657812694538,Sports,0,0,1
Game Nation,4220277.0,51.473793810026216,-0.0933030697588744,Entertainment,1,0,0
Bodyfit Studios,4240293.0,51.462013720695566,-0.0810824529543412,Sports,0,0,1
Better Extreme,4220277.0,51.593356469482416,-0.0144377500851706,Entertainment,1,0,0
Better Extreme,4220277.0,51.37878828505628,-0.1955282661186927,Entertainment,1,0,0
Sevenoaks Boxing Fit,4240293.0,51.28905313770599,0.1705892950446495,Sports,0,0,1
Isolate,4240293.0,51.47220625698517,-0.2104049092491459,Sports,0,0,1
Orange Theory Fitness,4240293.0,51.481024616395125,-0.1978614521304029,Sports,0,0,1
Aphobos Crossfit,4240293.0,51.39684746188088,0.0250268623079572,Sports,0,0,1
Gymnasium,4240293.0,51.4566886326945,-0.1936238110233144,Sports,0,0,1
Stronger You Performance Club,4240293.0,51.48468239661196,0.0036972092253552,Sports,0,0,1
London Snooker,4240301.0,51.51543696244835,-0.2500030893754196,Sports,0,0,1
Hiitfit Studios,4240293.0,51.536702659623046,-0.1169330956369831,Sports,0,0,1
Footscray Social Club,4250314.0,51.41767594444013,0.1165704499458094,Entertainment,1,0,0
Circuit Pilates,4240293.0,51.47151208345559,-0.2114687829649855,Sports,0,0,1
Soho House Clubs,4250314.0,51.51242055177358,-0.1151098807816049,Entertainment,1,0,0
Glow in One,4240292.0,51.65395986581144,-0.3932261509983921,Sports,0,0,1
Ladywell Arena,4240293.0,51.45027799285683,-0.0220909781898256,Sports,0,0,1
Game Nation,4220280.0,51.42728994665706,-0.1674233589059021,Gambling,0,1,0
Hanworth Air Park Leisure Centre,4240293.0,51.44097361476166,-0.3921127529405732,Sports,0,0,1
Merkur Slots,4220277.0,51.4279630736012,-0.1684896968827741,Entertainment,1,0,0
Ma & Y,4240293.0,51.441802456052336,-0.1869877322494037,Sports,0,0,1
Mf London,4240293.0,51.46056560936099,-0.1902030003378186,Sports,0,0,1
Nutrition Lounge,4240293.0,51.43031404868662,0.0863101364944119,Sports,0,0,1
National Youth Theatre,4250315.0,51.55925200055948,-0.1223062341070984,Entertainment,1,0,0
Merkur Slots,4220277.0,51.43517871907561,-0.1612520015422784,Entertainment,1,0,0
Shipleys Amusements,4220277.0,51.62416737217315,-0.0586743463251478,Entertainment,1,0,0
London Snooker,4240301.0,51.43311091417674,-0.1630038909403202,Sports,0,0,1
The G.A.P Centre,4240293.0,51.287916989156905,0.1685680027108913,Sports,0,0,1
Hollow Rock Fitness,4240293.0,51.284062147959766,0.1698491572767717,Sports,0,0,1
Yoga Feeling,4240293.0,51.377554633306026,0.0100642696126839,Sports,0,0,1
Sensas,4220277.0,51.4827139688472,-0.1260710853194482,Entertainment,1,0,0
Moreyoga,4240293.0,51.54718333802383,-0.4787227185111667,Sports,0,0,1
Fitnastic,4240293.0,51.58646992648603,-0.1126386021751496,Sports,0,0,1
William Tyndale School Football Pitch,4240293.0,51.5416275495103,-0.1011262069217359,Sports,0,0,1
Better Extreme,4220277.0,51.54583359394335,0.1110613917469837,Entertainment,1,0,0
Crossfit Vauxhall,4240293.0,51.48264739518744,-0.1252816819251117,Sports,0,0,1
Fitfor,4240293.0,51.45660152218211,-0.0762282591540241,Sports,0,0,1
The Feel Good Factory Gym,4240293.0,51.390556965873714,0.0153774201016178,Sports,0,0,1
F45,4240293.0,51.52516902584746,-0.0904657069879168,Sports,0,0,1
F45,4240293.0,51.53920457856198,-0.0576559605148716,Sports,0,0,1
Hitio Gym,4240293.0,51.39215796249715,0.1123594233952144,Sports,0,0,1
F45,4240293.0,51.56586482129243,-0.1074030777636464,Sports,0,0,1
Funland,4220277.0,51.5247085439612,-0.1237852831217444,Entertainment,1,0,0
F45,4240293.0,51.54929366180182,-0.0765610620245752,Sports,0,0,1
Barry's,4240293.0,51.51537350181461,-0.0955581206540716,Sports,0,0,1
Kennington Park Sports Facilities,4240293.0,51.48314150996583,-0.1084536062589259,Sports,0,0,1
Personal Training @ Fitstudioz,4240293.0,51.49396215702997,-0.1918482383245289,Sports,0,0,1
Aspire Fit,4240293.0,51.39576351178322,-0.4480040877593834,Sports,0,0,1
Martin Blythe Fitness,4240293.0,51.43404460195564,-0.4655492911524228,Sports,0,0,1
Merkur Slots,4220277.0,51.60118326587021,-0.2684981355094787,Entertainment,1,0,0
Iyengar Yoga House,4240293.0,51.35134355375232,0.0890253190631984,Sports,0,0,1
Merkur Slots,4220277.0,51.51772742867985,-0.1662459208910429,Entertainment,1,0,0
X Pilates,4240293.0,51.51490048397927,-0.194434976776485,Sports,0,0,1
Game Nation,4220277.0,51.4626209112897,-0.0106881205544956,Entertainment,1,0,0
Blackheath Weightlifting Club,4240293.0,51.45587558350598,0.0125387402066146,Sports,0,0,1
Park Lane Club Casino,4220280.0,51.50559600891804,-0.1501763829825053,Gambling,0,1,0
Lewisham Youth Theatre,4250315.0,51.461302683261614,-0.0114364491162173,Entertainment,1,0,0
Little Macau,4220280.0,51.51065709589439,-0.1319141288872882,Gambling,0,1,0
Taylor-Made Fitness,4240293.0,51.64228298794955,-0.0979789975979309,Sports,0,0,1
Bones Gym,4240293.0,51.42961924418492,0.0561669483600884,Sports,0,0,1
Slots Lounge,4220280.0,51.51742343261375,-0.1304698045529158,Gambling,0,1,0
Tufnell Park Pilates,4240293.0,51.55794091290036,-0.1319969320196058,Sports,0,0,1
The Old Boys,4250314.0,51.61709596686421,-0.0875051239287282,Entertainment,1,0,0
Merkur Slots,4220277.0,51.652190331297646,-0.0801590232537904,Entertainment,1,0,0
Pinnacle,4240293.0,51.62995417808602,-0.1757045566198874,Sports,0,0,1
The Famous Cock-Tail Bar,4250312.0,51.54601709529824,-0.1034241219191376,Entertainment,1,0,0
Trinity,4240293.0,51.58534133161632,-0.1151537397619981,Sports,0,0,1
Lafayette,4250315.0,51.53425298792238,-0.1256854206462541,Entertainment,1,0,0
Merkur Slots,4220277.0,51.40189918616535,0.0162929559575503,Entertainment,1,0,0
Merkur Slots,4220277.0,51.61867622307119,-0.1073301607019695,Entertainment,1,0,0
Merkur Slots,4220277.0,51.48589884837975,-0.0938063887941919,Entertainment,1,0,0
Mint Street Adventure Playground,4220277.0,51.50207233111636,-0.0974253260949346,Entertainment,1,0,0
Trainfitness,4240293.0,51.50211971441552,-0.1003482985053171,Sports,0,0,1
Dnpt,4240293.0,51.42269069010239,-0.2096946877121239,Sports,0,0,1
Iron Body Fit,4240293.0,51.472482327734895,-0.2019994538831327,Sports,0,0,1
Secret Oasis,4240293.0,51.47690546188903,-0.2036831885984134,Sports,0,0,1
Ifly,4220277.0,51.50235370153354,0.0049751469338418,Entertainment,1,0,0
New Heights Fitness,4240293.0,51.5533741490901,0.2479855790033223,Sports,0,0,1
Merkur Slots,4220277.0,51.48383299203765,-0.2015530384841868,Entertainment,1,0,0
Covent Garden Social Club,4250314.0,51.51211661877878,-0.1275741477609702,Entertainment,1,0,0
7 Sisters Snooker Club,4240301.0,51.58529878878493,-0.071576455013894,Sports,0,0,1
Gym Sutton,4240293.0,51.36575911909182,-0.1950204984706233,Sports,0,0,1
Escape From the Room,4220277.0,51.36077828165135,-0.149955217966498,Entertainment,1,0,0
The Sporting Club,4240293.0,51.505949939481134,-0.0542359857515402,Sports,0,0,1
Connect Studio,4240293.0,51.49236025035199,-0.1674368924273358,Sports,0,0,1
Stretch Lab,4240293.0,51.4935622413272,-0.1672446312694,Sports,0,0,1
Sleven Fitness,4240293.0,51.48824864398454,-0.122401565796458,Sports,0,0,1
Merkur Slots,4220277.0,51.47601352681648,-0.0257300381608862,Entertainment,1,0,0
Royal Casino Slots,4220277.0,51.56458015227219,-0.1085962612285064,Entertainment,1,0,0
Admiral Casino,4220277.0,51.4930053115998,-0.1939460930083961,Entertainment,1,0,0
Terra Hale,4240293.0,51.4890813204528,-0.1908169749859338,Sports,0,0,1
Strongher Space,4240293.0,51.52396283407499,-0.0574252820608035,Sports,0,0,1
The Bridge,4250312.0,51.52709556790106,-0.0105172401350796,Entertainment,1,0,0
Fox in A Box,4220277.0,51.54614620830023,-0.0738713090642023,Entertainment,1,0,0
Matter,4240293.0,51.50755723511508,-0.1946676436828705,Sports,0,0,1
Snap Fitness,4240293.0,51.45058617060901,0.0561604160509449,Sports,0,0,1
Merkur Slots,4220277.0,51.46217150993784,-0.0096423470253043,Entertainment,1,0,0
Crossfit Canning Town,4240293.0,51.51514929103345,0.0095524401576529,Sports,0,0,1
Rise Climbing,4220277.0,51.51113074704938,0.0126297398108582,Entertainment,1,0,0
Arch Climbing Wall,4220277.0,51.49463999025785,-0.046289947552874,Entertainment,1,0,0
Royal Casino Slots,4220277.0,51.581812619474825,-0.0998700332741326,Entertainment,1,0,0
The Grid,4220277.0,51.50672629292478,-0.1041079413178723,Entertainment,1,0,0
The Gym,4240293.0,51.54644239765257,-0.1197904910592479,Sports,0,0,1
Royal Casino Slots,4220277.0,51.549294505605474,-0.0547958541846259,Entertainment,1,0,0
Instate Fitness,4240293.0,51.45933195308077,-0.1802185151837285,Sports,0,0,1
Pilates Circuit,4240293.0,51.45656427397648,-0.1919734021990395,Sports,0,0,1
Jungle Rumble Adventure Golf,4240292.0,51.46432591109791,-0.215641129059437,Sports,0,0,1
Get Set Go!,4240293.0,51.46025031875624,-0.2159829041531031,Sports,0,0,1
Balham Swim School,4240293.0,51.44061840089084,-0.1549037762937929,Sports,0,0,1
Merkur Slots,4220277.0,51.60282404016578,-0.1911992281162711,Entertainment,1,0,0
Energie Fitness Clubs,4240293.0,51.50355541687787,-0.4209658048187812,Sports,0,0,1
The Pilates Room,4240293.0,51.46130546433776,-0.2185473484392611,Sports,0,0,1
9round,4240293.0,51.49267549097432,-0.2211997831681412,Sports,0,0,1
9round,4240293.0,51.53017337497302,-0.0747863413071313,Sports,0,0,1
My Gym,4240293.0,51.36114042448654,-0.1497107986963777,Sports,0,0,1
Star Sports,4220279.0,51.408874117969845,-0.305536768645906,Gambling,0,1,0
Fitness Republik,4240293.0,51.42805191626641,-0.1308257413971456,Sports,0,0,1
Game Nation,4220277.0,51.476892474072926,-0.0255912787970234,Entertainment,1,0,0
Merkur Slots,4220277.0,51.57698535217427,-0.3708884935866595,Entertainment,1,0,0
Imrik,4250312.0,51.59019475100923,-0.3324637119022918,Entertainment,1,0,0
Train Yard,4240293.0,51.46452518369264,-0.1301577848274877,Sports,0,0,1
Mo' Studio 2022,4240293.0,51.3580431317257,-0.2161359801269078,Sports,0,0,1
Social Club,4250314.0,51.55697688420956,-0.0839259717007942,Entertainment,1,0,0
Betzone,4220279.0,51.40290421564138,-0.1936303369268811,Gambling,0,1,0
On Health & Fitness,4240293.0,51.49781724972578,-0.1444691530989967,Sports,0,0,1
Vyzion Fitness,4240293.0,51.5633556375962,0.1188129694799813,Sports,0,0,1
Metta,4240293.0,51.53755213800942,-0.1845120023883873,Sports,0,0,1
The Spin Room,4240293.0,51.42580963981946,0.1043594475959869,Sports,0,0,1
Little Vegas,4220280.0,51.37363838265769,-0.0995937240343638,Gambling,0,1,0
Jenningsbet,4220279.0,51.56439550337222,0.0969729699268883,Gambling,0,1,0
& Osteo,4240293.0,51.46430027175605,-0.0361550437320843,Sports,0,0,1
Game Nation,4220280.0,51.375206539181086,-0.101468555832143,Gambling,0,1,0
Pure Gym,4240293.0,51.44730309241843,-0.0195283355725283,Sports,0,0,1
Forest Laser Tag,4230283.0,51.41108905682694,0.1262318029239435,Sports,0,0,1
UK Paintball,4230283.0,51.30236234563961,-0.4137392816716083,Sports,0,0,1
Sidequest,4220277.0,51.54354898806947,-0.0066268342282801,Entertainment,1,0,0
Third Space,4240293.0,51.51898395420302,-0.0872650770140614,Sports,0,0,1
Jiva Spa,4240293.0,51.49847065500498,-0.1374694485532796,Sports,0,0,1
The Cut,4240293.0,51.5152256865195,-0.0856497524709586,Sports,0,0,1
Project Golf,4240292.0,51.51684928354007,-0.0887093565598248,Sports,0,0,1
Regen London,4240293.0,51.4296599065142,-0.1301559175869607,Sports,0,0,1
Fordes Gym,4240293.0,51.39014617660832,0.114207218327077,Sports,0,0,1
Solo Sixty,4240293.0,51.513336053748766,-0.084475116786159,Sports,0,0,1
Element Fitness,4240293.0,51.43460507098876,-0.1278534548436475,Sports,0,0,1
The Spin Company,4240293.0,51.36782084757022,0.0568898060878838,Sports,0,0,1
Gym 1971,4240293.0,51.53860663838298,-0.0063092531087425,Sports,0,0,1
Merkur Slots,4220277.0,51.56745945434017,0.0102912807531852,Entertainment,1,0,0
First Swim,4240293.0,51.49309802259528,-0.2701850509198469,Sports,0,0,1
Evolution,4240293.0,51.496179025926494,-0.1695455724847014,Sports,0,0,1
Merkur Slots,4220277.0,51.50484362568525,-0.2206971582072163,Entertainment,1,0,0
Pure Gym,4240293.0,51.542208559591096,0.0007993201803107,Sports,0,0,1
The Gym Group,4240293.0,51.31948786211039,-0.5609457796686459,Sports,0,0,1
Revival Recovery,4240293.0,51.49428202087266,-0.2316967690899137,Sports,0,0,1
E4 Caffe,4250314.0,51.60943118213905,-0.0014889376106732,Entertainment,1,0,0
Balanced Movement Pilates,4240293.0,51.59460592798267,0.024541785339181,Sports,0,0,1
Sweat Room,4240293.0,51.51180031691096,-0.1399090283064608,Sports,0,0,1
Exs,4240293.0,51.3340629657512,-0.2630190711897254,Sports,0,0,1
Laser Quest,4230283.0,51.318722745389024,-0.5616154827137316,Sports,0,0,1
Superbowl UK,4240290.0,51.31884277186111,-0.5618700347060274,Sports,0,0,1
Reels Casino Slots,4220280.0,51.33303711717688,-0.2702641516791946,Gambling,0,1,0
Tribe,4240293.0,51.50744182758201,-0.2259997143776574,Sports,0,0,1
Natural Progression,4240293.0,51.60937148136435,-0.0043223375884565,Sports,0,0,1
Merkur Slots,4220277.0,51.61827811707412,-0.0178282325312897,Entertainment,1,0,0
One 2 One,4240293.0,51.463283732456674,0.103318888088887,Sports,0,0,1
Paradox Parlours,4220277.0,51.31956369895455,-0.5554184438554733,Entertainment,1,0,0
