"name","pointx_class","lat","lon","poi_class","Bus stop","Railway stations","Taxi rank","Underground entrance","id"
"Bus Stop (St Edmunds Cath Primary Sch)",10590732,51.6287757129256,-0.0551254879405202,"Bus stop",1,0,0,0,5263
"Bus Stop (St Edmunds Cath Primary Sch)",10590732,51.628732319548,-0.0557630907851062,"Bus stop",1,0,0,0,5264
"Bus Stop (Brampton Manor School)",10590732,51.5233211593897,0.0395995593182007,"Bus stop",1,0,0,0,5265
"Bus Stop (Brampton Manor School)",10590732,51.522857125737,0.0399103783897612,"Bus stop",1,0,0,0,5266
"Bus Stop (Blackfen Road Boundary Road)",10590732,51.4512641390501,0.0890210975504423,"Bus stop",1,0,0,0,5267
"Bus Stop (Blackfen Road Boundary Road)",10590732,51.4508625911562,0.0883406970852359,"Bus stop",1,0,0,0,5268
"Bus Stop (Boundary Road (Sm5))",10590732,51.3559303173724,-0.156915296333225,"Bus stop",1,0,0,0,5269
"Bus Stop (Boundary Road (Sm5))",10590732,51.3563141665891,-0.153309222035191,"Bus stop",1,0,0,0,5270
"Bus Stop (Boundary Road Finchley Road)",10590732,51.5402765003692,-0.17579454278714,"Bus stop",1,0,0,0,5271
"Bus Stop (Bridgend Road)",10590732,51.4635145905013,-0.1866744200153,"Bus stop",1,0,0,0,5272
"Bus Stop (Bridgend Road)",10590732,51.4633450349728,-0.186177273423104,"Bus stop",1,0,0,0,5273
"Bus Stop (Bridge Road (Tw3))",10590732,51.4715973437684,-0.350383657157592,"Bus stop",1,0,0,0,5274
"Bus Stop (Bridge Road (Tw3))",10590732,51.472014985737,-0.349389483729283,"Bus stop",1,0,0,0,5275
"Bus Stop (Bridge Road (Ha9))",10590732,51.5656322701256,-0.278578155276297,"Bus stop",1,0,0,0,5276
"Bus Stop (Bridge Road New Beckenham)",10590732,51.4132013894274,-0.0349518191805134,"Bus stop",1,0,0,0,5277
"Bus Stop (Love Lane (Ha5))",10590732,51.5947035197806,-0.383508199128157,"Bus stop",1,0,0,0,5278
"Bus Stop (Bridgewater Close)",10590732,51.4008355020558,0.0888213539636035,"Bus stop",1,0,0,0,5279
"Bus Stop (Bridgewater Road)",10590732,51.552378097074,-0.312657915600837,"Bus stop",1,0,0,0,5280
"Bus Stop (Turpington Lane Community Centre)",10590732,51.3858936796457,0.0426666975199037,"Bus stop",1,0,0,0,5281
"Bus Stop (Brook Road)",10590732,51.567887564043,-0.242665507850564,"Bus stop",1,0,0,0,5282
"Bus Stop (Brookway)",10590732,51.5155558982409,0.201488512806786,"Bus stop",1,0,0,0,5283
"Bus Stop (Brookway)",10590732,51.5159171806894,0.199488036313757,"Bus stop",1,0,0,0,5284
"Bus Stop (Southfields Academy)",10590732,51.444694372173,-0.198414248589654,"Bus stop",1,0,0,0,5285
"Bus Stop (Southfields Academy)",10590732,51.4436931901995,-0.197633418975814,"Bus stop",1,0,0,0,5286
"Bus Stop (Broomfield Lane)",10590732,51.6149928437656,-0.109780044527519,"Bus stop",1,0,0,0,5287
"Bus Stop (Broomfield Lane)",10590732,51.6151600983977,-0.109556429920413,"Bus stop",1,0,0,0,5288
"Bus Stop (Broomfield Lane Palmers Green)",10590732,51.6159332359606,-0.119621086557433,"Bus stop",1,0,0,0,5289
"Bus Stop (Broomfield Lane Palmers Green)",10590732,51.6159753932647,-0.119446008728076,"Bus stop",1,0,0,0,5290
"Bus Stop (Broomfield Park)",10590732,51.6199266745215,-0.116306809974406,"Bus stop",1,0,0,0,5291
"Bus Stop (Broomfield Park)",10590732,51.6196819065383,-0.115623547603069,"Bus stop",1,0,0,0,5292
"Bus Stop (Broomfield Road (Da6))",10590732,51.45141797792,0.152587844110287,"Bus stop",1,0,0,0,5293
"Bus Stop (Broomfield Road (Da6))",10590732,51.4514475798112,0.152934671759616,"Bus stop",1,0,0,0,5294
"Bus Stop (Brownlow Road (N11))",10590732,51.6134655619792,-0.123319582964206,"Bus stop",1,0,0,0,5295
"Bus Stop (Cains Lane)",10590732,51.4603923613145,-0.429585609405699,"Bus stop",1,0,0,0,5296
"Bus Stop (Morley Road Plaistow)",10590732,51.5331274916131,0.0143727089508862,"Bus stop",1,0,0,0,5297
"Bus Stop (Calbourne Avenue)",10590732,51.545819254288,0.202329002374342,"Bus stop",1,0,0,0,5298
"Bus Stop (Calderwood Street)",10590732,51.4910081102099,0.0643891727221199,"Bus stop",1,0,0,0,5299
"Bus Stop (Caledonian Road)",10590732,51.555407932898,-0.118670668162371,"Bus stop",1,0,0,0,5300
"Bus Stop (Calley Down Crescent)",10590732,51.3387910379956,-0.0049413875460298,"Bus stop",1,0,0,0,5301
"Bus Stop (Calley Down Crescent)",10590732,51.338654344616,-0.0053636881593797,"Bus stop",1,0,0,0,5302
"Bus Stop (Calonne Road)",10590732,51.433508351811,-0.224390884888012,"Bus stop",1,0,0,0,5303
"Bus Stop (Calonne Road)",10590732,51.4324702443625,-0.224129018200005,"Bus stop",1,0,0,0,5304
"Bus Stop (Calthorpe Street)",10590732,51.5260836376848,-0.112527421614871,"Bus stop",1,0,0,0,5305
"Bus Stop (Mitcham Garden Village Willow Lane)",10590732,51.3956875540208,-0.159242190384541,"Bus stop",1,0,0,0,5306
"Bus Stop (Mitcham Garden Village Willow Lane)",10590732,51.3958650761968,-0.159666316089223,"Bus stop",1,0,0,0,5307
"Bus Stop (Carter Drive)",10590732,51.6089161583295,0.161532878624582,"Bus stop",1,0,0,0,5308
"Bus Stop (Oatlands Road)",10590732,51.6612797814133,-0.0462441072841318,"Bus stop",1,0,0,0,5309
"Bus Stop (Carterhatch Lane (En3))",10590732,51.6605538397485,-0.0463910056204015,"Bus stop",1,0,0,0,5310
"Bus Stop (Carterhatch Lane (En1))",10590732,51.6611313512147,-0.0584395218867159,"Bus stop",1,0,0,0,5311
"Bus Stop (Carterhatch Lane (En1))",10590732,51.6611005704579,-0.0582094922738346,"Bus stop",1,0,0,0,5312
"Bus Stop (Cambridge Gardens)",10590732,51.6588785692558,-0.0592442770899949,"Bus stop",1,0,0,0,5313
"Bus Stop (Cambridge Gardens)",10590732,51.6592826134599,-0.0586631317401625,"Bus stop",1,0,0,0,5314
"Bus Stop (Great Cambridge Road Forty Hill)",10590732,51.6600926048698,-0.0576163983385324,"Bus stop",1,0,0,0,5315
"Bus Stop (Great Cambridge Road Forty Hill)",10590732,51.6599321933063,-0.0571605791845414,"Bus stop",1,0,0,0,5316
"Bus Stop (Chigwell Road South Woodford)",10590732,51.5938534446788,0.0347736583812339,"Bus stop",1,0,0,0,5317
"Bus Stop (Charlton Lane)",10590732,51.4846975069936,0.0401080681495848,"Bus stop",1,0,0,0,5318
"Bus Stop (Charlton Lane)",10590732,51.4842357260702,0.0402891019076468,"Bus stop",1,0,0,0,5319
"Bus Stop (Charlton Park Lane)",10590732,51.4742243726931,0.0383591324089758,"Bus stop",1,0,0,0,5320
"Bus Stop (Charlton Park Road)",10590732,51.482043131425,0.0412282167374876,"Bus stop",1,0,0,0,5321
"Bus Stop (Charlton Road)",10590732,51.5868865189404,-0.298691380555977,"Bus stop",1,0,0,0,5322
"Bus Stop (Charlton Road)",10590732,51.5868006184541,-0.298968854894646,"Bus stop",1,0,0,0,5323
"Bus Stop (Ridgeway Park)",10590732,51.6255455424149,-0.0147230492521962,"Bus stop",1,0,0,0,5324
"Bus Stop (Chingford Fire Station)",10590732,51.6298892978039,-0.0036097637268651,"Bus stop",1,0,0,0,5325
"Bus Stop (Chingford Fire Station)",10590732,51.6295475917967,-0.003610317532743,"Bus stop",1,0,0,0,5326
"Bus Stop (Chingford Green)",10590732,51.6312765361437,-5.20231095779717e-05,"Bus stop",1,0,0,0,5327
"Bus Stop (Chingford Hall Estate)",10590732,51.6094198999479,-0.025262181069287,"Bus stop",1,0,0,0,5328
"Bus Stop (Hatch Lane)",10590732,51.6188429873696,0.0060896485998242,"Bus stop",1,0,0,0,5329
"Bus Stop (Hatch Lane)",10590732,51.6187483883443,0.0037308210946508,"Bus stop",1,0,0,0,5330
"Bus Stop (Silverthorn Centre)",10590732,51.6202757164947,-0.0004057459121402,"Bus stop",1,0,0,0,5331
"Bus Stop (Mill Lane)",10590732,51.6103928659018,0.0190336063006011,"Bus stop",1,0,0,0,5332
"Bus Stop (Mill Lane)",10590732,51.6096073853806,0.0192153952760731,"Bus stop",1,0,0,0,5333
"Bus Stop (Chingford Lane (Ig8))",10590732,51.6070417872266,0.019895864030737,"Bus stop",1,0,0,0,5334
"Bus Stop (Clapham Junction the Northcote)",10590732,51.4612792669557,-0.167257005139022,"Bus stop",1,0,0,0,5335
"Bus Stop (Beckton Triangle Retail Park)",10590732,51.5215844659889,0.0704566511705061,"Bus stop",1,0,0,0,5336
"Bus Stop (Beckton Triangle Retail Park)",10590732,51.5214034835137,0.0705205169602097,"Bus stop",1,0,0,0,5337
"Bus Stop (Clapton Common)",10590732,51.5712680649425,-0.0659651816782285,"Bus stop",1,0,0,0,5338
"Bus Stop (Clapton Common)",10590732,51.5713165151567,-0.0656312226517015,"Bus stop",1,0,0,0,5339
"Bus Stop (Clapton Square)",10590732,51.5498356340371,-0.0538063791446739,"Bus stop",1,0,0,0,5340
"Bus Stop (Clare House Nursing Home)",10590732,51.5565586938427,-0.473475107124311,"Bus stop",1,0,0,0,5341
"Bus Stop (Clare House Nursing Home)",10590732,51.5565386541046,-0.473317101184814,"Bus stop",1,0,0,0,5342
"Bus Stop (Colliers Water Lane)",10590732,51.3952074044689,-0.114900548831235,"Bus stop",1,0,0,0,5343
"Bus Stop (Collingwood Road Oldfields Road)",10590732,51.3724777712547,-0.205632596554913,"Bus stop",1,0,0,0,5344
"Bus Stop (Collingwood Road Oldfields Road)",10590732,51.3728420990307,-0.205934443235005,"Bus stop",1,0,0,0,5345
"Bus Stop (Collingwood Road Bushey Road)",10590732,51.3687039073239,-0.201139755719793,"Bus stop",1,0,0,0,5346
"Bus Stop (Colman Road)",10590732,51.5170260626247,0.0354698832858486,"Bus stop",1,0,0,0,5347
"Bus Stop (Colman Road)",10590732,51.5166743541083,0.0360451541393862,"Bus stop",1,0,0,0,5348
"Bus Stop (Colney Hatch Lane Alexandra Park Road)",10590732,51.5961875230659,-0.144014507871453,"Bus stop",1,0,0,0,5349
"Bus Stop (Colney Hatch Lane Alexandra Park Road)",10590732,51.59567679427,-0.144699481843214,"Bus stop",1,0,0,0,5350
"Bus Stop (County Grove)",10590732,51.4766173605647,-0.0992767632651959,"Bus stop",1,0,0,0,5351
"Bus Stop (St Thomas' Hospital County Hall)",10590732,51.50083098443,-0.118023086430794,"Bus stop",1,0,0,0,5352
"Bus Stop (County Road)",10590732,51.4078274448282,-0.105624818665112,"Bus stop",1,0,0,0,5353
"Bus Stop (County Road)",10590732,51.407059784877,-0.104865718329212,"Bus stop",1,0,0,0,5354
"Bus Stop (Court Avenue)",10590732,51.6008279621597,0.238953919704441,"Bus stop",1,0,0,0,5355
"Bus Stop (Court Avenue)",10590732,51.6004386034458,0.239093609833313,"Bus stop",1,0,0,0,5356
"Bus Stop (Keston Avenue)",10590732,51.3039585180594,-0.116059444794637,"Bus stop",1,0,0,0,5357
"Bus Stop (Keston Avenue)",10590732,51.3038930721909,-0.11590431473615,"Bus stop",1,0,0,0,5358
"Bus Stop (Court Close Avenue)",10590732,51.4382392655953,-0.367340557619282,"Bus stop",1,0,0,0,5359
"Bus Stop (Court Close Avenue)",10590732,51.4380415546968,-0.367995064674436,"Bus stop",1,0,0,0,5360
"Bus Stop (Cromwell Road Elmers End)",10590732,51.4027879435636,-0.0371091434832332,"Bus stop",1,0,0,0,5361
"Bus Stop (Cromwell Road Elmers End)",10590732,51.4028173901623,-0.0367196910938255,"Bus stop",1,0,0,0,5362
"Bus Stop (Natural History Museum Cromwell Road)",10590732,51.4949971171016,-0.179115427016194,"Bus stop",1,0,0,0,5363
"Bus Stop (Natural History Museum Cromwell Road)",10590732,51.4959663638405,-0.178990362780009,"Bus stop",1,0,0,0,5364
"Bus Stop (Cromwell Road (Tw3))",10590732,51.4599852666961,-0.369458091401576,"Bus stop",1,0,0,0,5365
"Bus Stop (Cromwell Road (Tw3))",10590732,51.4598099104552,-0.369781025890672,"Bus stop",1,0,0,0,5366
"Bus Stop (Cromwell Road Bus Station)",10590732,51.4124219077115,-0.298416922323274,"Bus stop",1,0,0,0,5367
"Bus Stop (Cromwell Road Bus Station)",10590732,51.4124239942668,-0.298560645010645,"Bus stop",1,0,0,0,5368
"Bus Stop (Cromwell Road Bus Station)",10590732,51.4124260806459,-0.298704367715276,"Bus stop",1,0,0,0,5369
"Bus Stop (Cromwell Road Bus Station)",10590732,51.4124369458693,-0.298833384567204,"Bus stop",1,0,0,0,5370
"Bus Stop (Cromwell Road Bus Station)",10590732,51.41241982098,-0.298273199653166,"Bus stop",1,0,0,0,5371
"Bus Stop (Dalston Lane Dalston Junction Station)",10590732,51.5462874960014,-0.0731110397808801,"Bus stop",1,0,0,0,5372
"Bus Stop (Kingsland High Street)",10590732,51.546897160993,-0.0757390762070873,"Bus stop",1,0,0,0,5373
"Bus Stop (Dalston Junction Station)",10590732,51.5466696661385,-0.0755756020573648,"Bus stop",1,0,0,0,5374
"Bus Stop (Dame Tipping School)",10590732,51.620037206738,0.182589847267928,"Bus stop",1,0,0,0,5375
"Bus Stop (Danemead Grove)",10590732,51.556022515556,-0.361698621363945,"Bus stop",1,0,0,0,5376
"Bus Stop (Danemead Grove)",10590732,51.5559999097618,-0.361367654660665,"Bus stop",1,0,0,0,5377
"Bus Stop (Nelson Road Edmonton)",10590759,51.62509229637,-0.0537082211468308,"Bus stop",1,0,0,0,5378
"Bus Stop (Danson Park)",10590732,51.4536337233879,0.122810585261318,"Bus stop",1,0,0,0,5379
"Bus Stop (Danson Underpass)",10590732,51.4502066165284,0.119873815394638,"Bus stop",1,0,0,0,5380
"Bus Stop (Danson Underpass)",10590732,51.449108435706,0.119434351267433,"Bus stop",1,0,0,0,5381
"Bus Stop (Darcy Road)",10590732,51.4088850727526,-0.13229768973055,"Bus stop",1,0,0,0,5382
"Bus Stop (Botwell Common)",10590732,51.5124140552427,-0.425678992615217,"Bus stop",1,0,0,0,5383
"Bus Stop (Badric Court)",10590732,51.4700112974438,-0.174768601172721,"Bus stop",1,0,0,0,5384
"Bus Stop (Dearsley Road)",10590732,51.6506723990025,-0.0567614828506622,"Bus stop",1,0,0,0,5385
"Bus Stop (Bromley Road (E10))",10590732,51.5739113086474,-0.0115908340556851,"Bus stop",1,0,0,0,5386
"Bus Stop (Baker Street)",10590732,51.6631248525252,-0.0779472120791813,"Bus stop",1,0,0,0,5387
"Bus Stop (Barking Road Plaistow)",10590732,51.5227526157596,0.0225784333341489,"Bus stop",1,0,0,0,5388
"Bus Stop (Balaam Street)",10590732,51.522558986508,0.0233771096394243,"Bus stop",1,0,0,0,5389
"Bus Stop (Electric Parade)",10590732,51.39152134407,-0.31195603724747,"Bus stop",1,0,0,0,5390
"Bus Stop (Electric Parade)",10590732,51.391187556509,-0.311882081581446,"Bus stop",1,0,0,0,5391
"Bus Stop (Balchen Road)",10590732,51.469013882868,0.0370182041124474,"Bus stop",1,0,0,0,5392
"Bus Stop (Baytree Close)",10590732,51.409665134609,0.0331712934268064,"Bus stop",1,0,0,0,5393
"Bus Stop (Bazely Street)",10590732,51.5112103460908,-0.0123911601694162,"Bus stop",1,0,0,0,5394
"Bus Stop (Bazely Street)",10590732,51.5113062172301,-0.0116808154700866,"Bus stop",1,0,0,0,5395
"Bus Stop (Bazile Road)",10590732,51.6415785272276,-0.102792351152065,"Bus stop",1,0,0,0,5396
"Bus Stop (Bazile Road)",10590732,51.6417459940826,-0.103695889799848,"Bus stop",1,0,0,0,5397
"Bus Stop (Beddington Farm Road Sorting Office)",10590732,51.3820909822818,-0.130298952711494,"Bus stop",1,0,0,0,5398
"Bus Stop (Beddington Farm Road Sorting Office)",10590732,51.3815698372266,-0.1291992816832,"Bus stop",1,0,0,0,5399
"Bus Stop (Beacon Road)",10590732,51.455199334747,-0.456333718953766,"Bus stop",1,0,0,0,5400
"Bus Stop (Beacon Road)",10590732,51.4554896109195,-0.456525433968079,"Bus stop",1,0,0,0,5401
"Bus Stop (Beaconsfield Road (Cr0))",10590732,51.3881469005785,-0.0937034951930873,"Bus stop",1,0,0,0,5402
"Bus Stop (Beaconsfield Road (Cr0))",10590732,51.388272220348,-0.0925628358830213,"Bus stop",1,0,0,0,5403
"Bus Stop (Beaconsfield Road (N11))",10590732,51.6228546397924,-0.151724613344277,"Bus stop",1,0,0,0,5404
"Bus Stop (Beaconsfield Road (N11))",10590732,51.622722113845,-0.151874465620563,"Bus stop",1,0,0,0,5405
"Bus Stop (Tothill Street St James's Park Station)",10590732,51.4996398916142,-0.132393475714085,"Bus stop",1,0,0,0,5406
"Bus Stop (Pitfield Street Shoreditch)",10590732,51.5258943805139,-0.0831119647125806,"Bus stop",1,0,0,0,5407
"Bus Stop (Park Croft)",10590732,51.6035125126885,-0.263037706362916,"Bus stop",1,0,0,0,5408
"Bus Stop (North Middlesex Hospital)",10590732,51.6128970363547,-0.0759822228176573,"Bus stop",1,0,0,0,5409
"Bus Stop (Eltham High Street Foots Cray Road)",10590732,51.4508826372753,0.0612975587307884,"Bus stop",1,0,0,0,5410
"Bus Stop (North Middlesex Hospital)",10590732,51.6128937239871,-0.0757801508183922,"Bus stop",1,0,0,0,5411
"Bus Stop (Homestead Way Milne Park)",10590732,51.335391298898,-0.004916714762517,"Bus stop",1,0,0,0,5412
"Bus Stop (Highgate Group Practice)",10590732,51.5776492900538,-0.152823118124756,"Bus stop",1,0,0,0,5413
"Bus Stop (Lady Craig Court)",10590732,51.5242316434329,-0.448767941796017,"Bus stop",1,0,0,0,5414
"Bus Stop (Eastchurch Road)",10590732,51.4770671395965,-0.426464203255778,"Bus stop",1,0,0,0,5415
"Bus Stop (Parkway (Da18))",10590732,51.494181438305,0.13476417113279,"Bus stop",1,0,0,0,5416
"Bus Stop (Parkway (Da18))",10590732,51.4937189232814,0.134483245287286,"Bus stop",1,0,0,0,5417
"Bus Stop (Shoreditch High Street Station)",10590732,51.5240585251892,-0.0797293298929675,"Bus stop",1,0,0,0,5418
"Bus Stop (Gayton Road)",10590732,51.5800087088091,-0.330714951214767,"Bus stop",1,0,0,0,5419
"Bus Stop (Haynes Road)",10590732,51.5746569406365,0.21821276948755,"Bus stop",1,0,0,0,5420
"Bus Stop (Du Cane Court)",10590732,51.4418018841205,-0.154107825299265,"Bus stop",1,0,0,0,5421
"Bus Stop (Dysart Avenue)",10590732,51.431991516923,-0.311615756609909,"Bus stop",1,0,0,0,5422
"Bus Stop (Crescent Road (En4))",10590732,51.6432442387061,-0.166317149896201,"Bus stop",1,0,0,0,5423
"Bus Stop (Eagle Pond)",10590732,51.5832937649174,0.0166772988956096,"Bus stop",1,0,0,0,5424
"Bus Stop (Eagle Pond)",10590732,51.5832452383671,0.0158379497313808,"Bus stop",1,0,0,0,5425
"Bus Stop (Eagle Road)",10590732,51.5470094410432,-0.297698568997999,"Bus stop",1,0,0,0,5426
"Bus Stop (Eagle Road)",10590732,51.5465379121321,-0.297427721596496,"Bus stop",1,0,0,0,5427
"Bus Stop (Eaglesfield Road Shooters Hill)",10590732,51.4686596576312,0.0700754257509282,"Bus stop",1,0,0,0,5428
"Bus Stop (Eaglesfield Road Shooters Hill)",10590732,51.468723125919,0.0690272156400246,"Bus stop",1,0,0,0,5429
"Bus Stop (Eagle Wharf Road)",10590732,51.5350007756154,-0.088987255510708,"Bus stop",1,0,0,0,5430
"Bus Stop (Eagle Wharf Road)",10590732,51.5340123993417,-0.0879328305524923,"Bus stop",1,0,0,0,5431
"Bus Stop (Ealing Broadway Centre)",10590732,51.5126203619803,-0.304356277986392,"Bus stop",1,0,0,0,5432
"Bus Stop (Ealing Hospital)",10590732,51.5079260072441,-0.347169845302514,"Bus stop",1,0,0,0,5433
"Bus Stop (Ealing Hospital)",10590732,51.507905799245,-0.347012066633265,"Bus stop",1,0,0,0,5434
"Bus Stop (Edith Gardens)",10590732,51.3892145135592,-0.281930046907381,"Bus stop",1,0,0,0,5435
"Bus Stop (Edith Gardens)",10590732,51.3897863490631,-0.281678661293425,"Bus stop",1,0,0,0,5436
"Bus Stop (Edmonton Cambridge)",10590732,51.616519951064,-0.0836147843677772,"Bus stop",1,0,0,0,5437
"Bus Stop (Erith Health Centre)",10590732,51.4794806116101,0.181042404556589,"Bus stop",1,0,0,0,5438
"Bus Stop (Foresters Crescent)",10590732,51.458551937134,0.151959023023907,"Bus stop",1,0,0,0,5439
"Bus Stop (Erith Road)",10590732,51.4588635251287,0.153600367954816,"Bus stop",1,0,0,0,5440
"Bus Stop (Erith High Street)",10590732,51.4830953173987,0.177196410621543,"Bus stop",1,0,0,0,5441
"Bus Stop (Erith Town Centre Riverside)",10590732,51.4808616965551,0.179797679604958,"Bus stop",1,0,0,0,5442
"Bus Stop (Walnut Tree Road (Da8))",10590732,51.4814361991112,0.177434240075931,"Bus stop",1,0,0,0,5443
"Bus Stop (Ermine Road St. Ignatius Church)",10590732,51.5772835874322,-0.0741383522680059,"Bus stop",1,0,0,0,5444
"Bus Stop (Ernest Avenue)",10590732,51.4303897415779,-0.101713816777109,"Bus stop",1,0,0,0,5445
"Bus Stop (Ernest Street)",10590732,51.5218354389561,-0.0393890517319594,"Bus stop",1,0,0,0,5446
"Bus Stop (Ernest Street)",10590732,51.5219105350805,-0.0390398670784578,"Bus stop",1,0,0,0,5447
"Bus Stop (Tottenham Lane YMCA)",10590732,51.5823187111993,-0.119565698453841,"Bus stop",1,0,0,0,5448
"Bus Stop (Tottenham Lane YMCA)",10590732,51.5821392125064,-0.119587542595494,"Bus stop",1,0,0,0,5449
"Bus Stop (Ferncroft Avenue)",10590732,51.5722527995408,-0.393525634047129,"Bus stop",1,0,0,0,5450
"Bus Stop (Ferndale Crescent)",10590732,51.5348512459553,-0.482448624100237,"Bus stop",1,0,0,0,5451
"Bus Stop (Ferndale Crescent)",10590732,51.5334024591746,-0.482367040158128,"Bus stop",1,0,0,0,5452
"Bus Stop (Ferndale Street)",10590732,51.5106483411545,0.0689807549870482,"Bus stop",1,0,0,0,5453
"Bus Stop (Ferndale Street)",10590732,51.509262390474,0.0670012730911248,"Bus stop",1,0,0,0,5454
"Bus Stop (Fernhill Street)",10590732,51.5009951199383,0.0564258916989002,"Bus stop",1,0,0,0,5455
"Bus Stop (Fernhill Street)",10590732,51.5005663752013,0.0572855035347001,"Bus stop",1,0,0,0,5456
"Bus Stop (Fern Lane)",10590732,51.4897085911975,-0.371667713248756,"Bus stop",1,0,0,0,5457
"Bus Stop (Fountain Drive)",10590732,51.4266924592421,-0.0751687377587669,"Bus stop",1,0,0,0,5458
"Bus Stop (Crystal Palace Parade Fountain Drive)",10590732,51.4252529666132,-0.0751285362301868,"Bus stop",1,0,0,0,5459
"Bus Stop (Fountain Drive)",10590732,51.4264313926463,-0.0746043161780859,"Bus stop",1,0,0,0,5460
"Bus Stop (Fouracres)",10590732,51.6598606372753,-0.0312680701454509,"Bus stop",1,0,0,0,5461
"Bus Stop (Fouracres)",10590732,51.6604202081142,-0.0308534245236035,"Bus stop",1,0,0,0,5462
"Bus Stop (Fowler Road)",10590732,51.6105043582784,0.126279751918129,"Bus stop",1,0,0,0,5463
"Bus Stop (Fowler Road)",10590732,51.6108722243733,0.126325830735403,"Bus stop",1,0,0,0,5464
"Bus Stop (Foxcombe)",10590732,51.3562610286297,-0.0217195721203696,"Bus stop",1,0,0,0,5465
"Bus Stop (Foxcombe)",10590732,51.3561918359854,-0.0208176915686224,"Bus stop",1,0,0,0,5466
