"id","opportunity","percentile","cutoff","accessibility"
"799","Entertainment",50,15,6
"800","Entertainment",50,15,14
"801","Entertainment",50,15,1
"802","Entertainment",50,15,9
"803","Entertainment",50,15,14
"804","Entertainment",50,15,1
"805","Entertainment",50,15,3
"806","Entertainment",50,15,3
"807","Entertainment",50,15,1
"808","Entertainment",50,15,3
"809","Entertainment",50,15,1
"810","Entertainment",50,15,14
"811","Entertainment",50,15,3
"812","Entertainment",50,15,2
"813","Entertainment",50,15,8
"814","Entertainment",50,15,4
"815","Entertainment",50,15,7
"816","Entertainment",50,15,8
"817","Entertainment",50,15,10
"818","Entertainment",50,15,1
"819","Entertainment",50,15,1
"820","Entertainment",50,15,5
"821","Entertainment",50,15,1
"822","Entertainment",50,15,5
"823","Entertainment",50,15,5
"824","Entertainment",50,15,0
"825","Entertainment",50,15,2
"826","Entertainment",50,15,14
"827","Entertainment",50,15,3
"828","Entertainment",50,15,9
"829","Entertainment",50,15,6
"830","Entertainment",50,15,5
"831","Entertainment",50,15,0
"832","Entertainment",50,15,0
"833","Entertainment",50,15,10
"834","Entertainment",50,15,1
"835","Entertainment",50,15,0
"836","Entertainment",50,15,1
"837","Entertainment",50,15,1
"838","Entertainment",50,15,14
"839","Entertainment",50,15,1
"840","Entertainment",50,15,10
"841","Entertainment",50,15,3
"842","Entertainment",50,15,1
"843","Entertainment",50,15,12
"844","Entertainment",50,15,1
"845","Entertainment",50,15,4
"846","Entertainment",50,15,5
"847","Entertainment",50,15,4
"848","Entertainment",50,15,1
"849","Entertainment",50,15,0
"850","Entertainment",50,15,3
"851","Entertainment",50,15,2
"852","Entertainment",50,15,2
"853","Entertainment",50,15,0
"854","Entertainment",50,15,4
"855","Entertainment",50,15,2
"856","Entertainment",50,15,2
"857","Entertainment",50,15,1
"858","Entertainment",50,15,2
"859","Entertainment",50,15,0
"860","Entertainment",50,15,2
"861","Entertainment",50,15,3
"862","Entertainment",50,15,0
"863","Entertainment",50,15,0
"864","Entertainment",50,15,0
"865","Entertainment",50,15,1
"866","Entertainment",50,15,2
"867","Entertainment",50,15,1
"868","Entertainment",50,15,0
"869","Entertainment",50,15,1
"870","Entertainment",50,15,0
"871","Entertainment",50,15,9
"872","Entertainment",50,15,7
"873","Entertainment",50,15,5
"874","Entertainment",50,15,2
"875","Entertainment",50,15,2
"876","Entertainment",50,15,11
"877","Entertainment",50,15,0
"878","Entertainment",50,15,1
"879","Entertainment",50,15,7
"880","Entertainment",50,15,3
"881","Entertainment",50,15,2
"882","Entertainment",50,15,0
"883","Entertainment",50,15,7
"884","Entertainment",50,15,0
"885","Entertainment",50,15,8
"886","Entertainment",50,15,0
"887","Entertainment",50,15,6
"888","Entertainment",50,15,6
"889","Entertainment",50,15,6
"890","Entertainment",50,15,0
"891","Entertainment",50,15,7
"892","Entertainment",50,15,3
"893","Entertainment",50,15,1
"894","Entertainment",50,15,3
"895","Entertainment",50,15,11
"896","Entertainment",50,15,0
"897","Entertainment",50,15,2
"898","Entertainment",50,15,8
"899","Entertainment",50,15,4
