"id","opportunity","percentile","cutoff","accessibility"
"756","Taxi rank",50,15,0
"757","Taxi rank",50,15,0
"758","Taxi rank",50,15,0
"759","Taxi rank",50,15,0
"760","Taxi rank",50,15,0
"761","Taxi rank",50,15,0
"762","Taxi rank",50,15,0
"763","Taxi rank",50,15,0
"764","Taxi rank",50,15,0
"765","Taxi rank",50,15,0
"766","Taxi rank",50,15,0
"767","Taxi rank",50,15,0
"768","Taxi rank",50,15,0
"769","Taxi rank",50,15,0
"770","Taxi rank",50,15,0
"771","Taxi rank",50,15,0
"772","Taxi rank",50,15,0
"773","Taxi rank",50,15,0
"774","Taxi rank",50,15,0
"775","Taxi rank",50,15,0
"776","Taxi rank",50,15,0
"777","Taxi rank",50,15,0
"778","Taxi rank",50,15,0
"779","Taxi rank",50,15,0
"780","Taxi rank",50,15,0
"781","Taxi rank",50,15,0
"782","Taxi rank",50,15,0
"783","Taxi rank",50,15,0
"784","Taxi rank",50,15,0
"785","Taxi rank",50,15,0
"786","Taxi rank",50,15,0
"787","Taxi rank",50,15,0
"788","Taxi rank",50,15,0
"789","Taxi rank",50,15,0
"790","Taxi rank",50,15,0
"791","Taxi rank",50,15,0
"792","Taxi rank",50,15,0
"793","Taxi rank",50,15,0
"794","Taxi rank",50,15,0
"795","Taxi rank",50,15,0
"796","Taxi rank",50,15,0
"797","Taxi rank",50,15,0
"798","Taxi rank",50,15,0
"799","Taxi rank",50,15,0
"800","Taxi rank",50,15,0
"801","Taxi rank",50,15,0
"802","Taxi rank",50,15,0
"803","Taxi rank",50,15,0
"804","Taxi rank",50,15,0
"805","Taxi rank",50,15,0
"806","Taxi rank",50,15,0
"807","Taxi rank",50,15,0
"808","Taxi rank",50,15,0
"809","Taxi rank",50,15,0
"810","Taxi rank",50,15,0
"811","Taxi rank",50,15,0
"812","Taxi rank",50,15,0
"813","Taxi rank",50,15,0
"814","Taxi rank",50,15,0
"815","Taxi rank",50,15,0
"816","Taxi rank",50,15,0
"817","Taxi rank",50,15,0
"818","Taxi rank",50,15,0
"819","Taxi rank",50,15,0
"820","Taxi rank",50,15,0
"821","Taxi rank",50,15,0
"822","Taxi rank",50,15,0
"823","Taxi rank",50,15,0
"824","Taxi rank",50,15,0
"825","Taxi rank",50,15,0
"826","Taxi rank",50,15,0
"827","Taxi rank",50,15,0
"828","Taxi rank",50,15,0
"829","Taxi rank",50,15,0
"830","Taxi rank",50,15,0
"831","Taxi rank",50,15,0
"832","Taxi rank",50,15,0
"833","Taxi rank",50,15,0
"834","Taxi rank",50,15,0
"835","Taxi rank",50,15,0
"836","Taxi rank",50,15,0
"837","Taxi rank",50,15,0
"838","Taxi rank",50,15,0
"839","Taxi rank",50,15,0
"840","Taxi rank",50,15,0
"841","Taxi rank",50,15,0
"842","Taxi rank",50,15,0
"843","Taxi rank",50,15,0
"844","Taxi rank",50,15,0
"845","Taxi rank",50,15,0
"846","Taxi rank",50,15,0
"847","Taxi rank",50,15,0
"848","Taxi rank",50,15,0
"849","Taxi rank",50,15,0
"850","Taxi rank",50,15,0
"851","Taxi rank",50,15,0
"852","Taxi rank",50,15,0
"853","Taxi rank",50,15,0
"854","Taxi rank",50,15,0
"855","Taxi rank",50,15,0
"856","Taxi rank",50,15,0
"857","Taxi rank",50,15,0
"858","Taxi rank",50,15,0
"859","Taxi rank",50,15,0
"860","Taxi rank",50,15,0
"861","Taxi rank",50,15,0
"862","Taxi rank",50,15,0
"863","Taxi rank",50,15,0
"864","Taxi rank",50,15,0
"865","Taxi rank",50,15,0
"866","Taxi rank",50,15,0
