"id","opportunity","percentile","cutoff","accessibility"
"772","Underground entrance",50,15,0
"773","Underground entrance",50,15,0
"774","Underground entrance",50,15,0
"775","Underground entrance",50,15,1
"776","Underground entrance",50,15,6
"777","Underground entrance",50,15,1
"778","Underground entrance",50,15,4
"779","Underground entrance",50,15,0
"780","Underground entrance",50,15,5
"781","Underground entrance",50,15,0
"782","Underground entrance",50,15,1
"783","Underground entrance",50,15,0
"784","Underground entrance",50,15,3
"785","Underground entrance",50,15,4
"786","Underground entrance",50,15,0
"787","Underground entrance",50,15,1
"788","Underground entrance",50,15,2
"789","Underground entrance",50,15,0
"790","Underground entrance",50,15,0
"791","Underground entrance",50,15,3
"792","Underground entrance",50,15,5
"793","Underground entrance",50,15,4
"794","Underground entrance",50,15,0
"795","Underground entrance",50,15,1
"796","Underground entrance",50,15,1
"797","Underground entrance",50,15,1
"798","Underground entrance",50,15,0
"799","Underground entrance",50,15,0
"800","Underground entrance",50,15,1
"801","Underground entrance",50,15,0
"802","Underground entrance",50,15,0
"803","Underground entrance",50,15,2
"804","Underground entrance",50,15,2
"805","Underground entrance",50,15,0
"806","Underground entrance",50,15,6
"807","Underground entrance",50,15,8
"808","Underground entrance",50,15,12
"809","Underground entrance",50,15,0
"810","Underground entrance",50,15,1
"811","Underground entrance",50,15,6
"812","Underground entrance",50,15,2
"813","Underground entrance",50,15,3
"814","Underground entrance",50,15,1
"815","Underground entrance",50,15,0
"816","Underground entrance",50,15,3
"817","Underground entrance",50,15,3
"818","Underground entrance",50,15,0
"819","Underground entrance",50,15,2
"820","Underground entrance",50,15,1
"821","Underground entrance",50,15,1
"822","Underground entrance",50,15,1
"823","Underground entrance",50,15,1
"824","Underground entrance",50,15,0
"825","Underground entrance",50,15,0
"826","Underground entrance",50,15,1
"827","Underground entrance",50,15,6
"828","Underground entrance",50,15,2
"829","Underground entrance",50,15,0
"830","Underground entrance",50,15,0
"831","Underground entrance",50,15,5
"832","Underground entrance",50,15,0
"833","Underground entrance",50,15,8
"834","Underground entrance",50,15,0
"835","Underground entrance",50,15,2
"836","Underground entrance",50,15,0
"837","Underground entrance",50,15,0
"838","Underground entrance",50,15,2
"839","Underground entrance",50,15,2
"840","Underground entrance",50,15,1
"841","Underground entrance",50,15,0
"842","Underground entrance",50,15,5
"843","Underground entrance",50,15,1
"844","Underground entrance",50,15,0
"845","Underground entrance",50,15,0
"846","Underground entrance",50,15,0
"847","Underground entrance",50,15,0
"848","Underground entrance",50,15,0
"849","Underground entrance",50,15,0
"850","Underground entrance",50,15,2
"851","Underground entrance",50,15,2
"852","Underground entrance",50,15,4
"853","Underground entrance",50,15,1
"854","Underground entrance",50,15,0
"855","Underground entrance",50,15,0
"856","Underground entrance",50,15,0
"857","Underground entrance",50,15,0
"858","Underground entrance",50,15,0
"859","Underground entrance",50,15,0
"860","Underground entrance",50,15,0
"861","Underground entrance",50,15,4
"862","Underground entrance",50,15,0
"863","Underground entrance",50,15,0
"864","Underground entrance",50,15,0
"865","Underground entrance",50,15,0
"866","Underground entrance",50,15,2
