"id","opportunity","percentile","cutoff","accessibility"
"1013","Sports",50,15,8
"1014","Sports",50,15,11
"1015","Sports",50,15,5
"1016","Sports",50,15,10
"1017","Sports",50,15,4
"1018","Sports",50,15,0
"1019","Sports",50,15,8
"1020","Sports",50,15,9
"1021","Sports",50,15,15
"1022","Sports",50,15,9
"1023","Sports",50,15,6
"1024","Sports",50,15,8
"1025","Sports",50,15,6
"1026","Sports",50,15,0
"1027","Sports",50,15,8
"1028","Sports",50,15,13
"1029","Sports",50,15,3
"1030","Sports",50,15,1
"1031","Sports",50,15,16
"1032","Sports",50,15,12
"1033","Sports",50,15,8
"1034","Sports",50,15,9
"1035","Sports",50,15,14
"1036","Sports",50,15,2
"1037","Sports",50,15,0
"1038","Sports",50,15,7
"1039","Sports",50,15,9
"1040","Sports",50,15,10
"1041","Sports",50,15,5
"1042","Sports",50,15,28
"1043","Sports",50,15,15
"1044","Sports",50,15,8
"1045","Sports",50,15,11
"1046","Sports",50,15,8
"1047","Sports",50,15,8
"1048","Sports",50,15,7
"1049","Sports",50,15,6
"1050","Sports",50,15,11
"1051","Sports",50,15,0
"1052","Sports",50,15,0
"1053","Sports",50,15,1
"1054","Sports",50,15,11
"1055","Sports",50,15,6
"1056","Sports",50,15,8
"1057","Sports",50,15,0
"1058","Sports",50,15,8
"1059","Sports",50,15,10
"1060","Sports",50,15,6
"1061","Sports",50,15,11
